Date,Open,High,Low,Adj. Close,Volume
2019-08-22,68.464,70.044,68.464,69.078,144600.0
2019-08-23,69.166,69.166,68.025,68.903,91040.0
2019-08-26,67.85,68.464,67.674,68.288,85800.0
2019-08-27,67.85,68.288,67.586,67.586,107890.0
2019-08-28,67.586,68.025,67.147,67.762,89400.0
2019-08-29,67.235,67.235,66.708,66.708,166240.0
2019-08-30,67.586,67.586,66.708,66.708,64770.0
2019-09-03,67.411,67.411,66.27,66.27,78770.0
2019-09-04,66.094,67.147,65.831,66.708,127710.0
2019-09-05,66.621,66.972,66.445,66.708,49380.0
2019-09-06,66.708,67.147,66.27,66.27,41090.0
2019-09-09,65.831,66.27,65.567,65.831,54720.0
2019-09-10,65.831,65.831,63.285,63.461,226180.0
2019-09-11,63.197,63.987,63.11,63.373,142170.0
2019-09-12,63.373,65.392,63.373,64.865,86800.0
2019-09-13,65.48,65.48,64.339,65.216,95610.0
2019-09-16,65.392,65.392,64.514,64.777,82100.0
2019-09-17,64.777,64.865,64.339,64.339,99630.0
2019-09-18,64.339,64.865,64.339,64.69,79090.0
2019-09-19,64.777,64.953,64.251,64.69,115760.0
2019-09-20,64.339,64.514,63.197,63.197,1437250.0
2019-09-23,63.812,64.514,63.812,64.163,106260.0
2019-09-24,64.163,64.602,63.812,64.251,82690.0
2019-09-25,64.075,64.075,63.285,63.285,285900.0
2019-09-26,63.461,63.9,63.022,63.461,216600.0
2019-09-27,63.636,64.69,63.285,64.339,312160.0
2019-09-30,64.514,66.621,64.514,65.655,538970.0
2019-10-01,65.655,67.06,65.655,66.445,223610.0
2019-10-02,66.27,66.708,65.567,65.655,140250.0
2019-10-03,64.251,65.392,64.163,65.392,145590.0
2019-10-04,65.655,65.655,63.9,63.9,236400.0
2019-10-07,63.636,64.075,62.056,62.056,377380.0
2019-10-08,62.32,63.197,62.32,63.11,133110.0
2019-10-09,63.11,63.11,62.144,62.495,108940.0
2019-10-10,62.32,63.022,62.32,62.759,119930.0
2019-10-11,62.759,64.075,62.759,63.285,69830.0
2019-10-14,63.461,63.461,63.197,63.197,101310.0
2019-10-15,63.197,63.373,62.759,62.846,106480.0
2019-10-16,63.11,63.197,62.759,63.022,104680.0
2019-10-17,62.846,63.022,62.583,62.583,135060.0
2019-10-18,62.583,62.846,62.583,62.671,61890.0
2019-10-21,62.846,62.846,61.881,62.144,101280.0
2019-10-22,61.793,62.144,61.618,61.881,124850.0
2019-10-23,61.793,62.671,61.793,62.144,76080.0
2019-10-24,62.32,62.32,61.881,62.056,84560.0
2019-10-25,62.056,62.846,62.056,62.759,73560.0
2019-10-28,62.671,62.671,61.969,62.32,216540.0
2019-10-29,62.144,62.495,62.144,62.232,99310.0
2019-10-30,62.232,62.934,62.056,62.144,146510.0
2019-10-31,62.759,63.987,62.671,63.285,318850.0
2019-11-01,63.285,65.041,63.285,64.953,410880.0
2019-11-04,65.48,65.567,64.602,64.953,232940.0
2019-11-05,64.953,66.27,64.777,66.006,365140.0
2019-11-06,66.182,66.182,65.567,65.918,201360.0
2019-11-07,65.918,65.918,64.953,65.041,192310.0
2019-11-08,65.304,65.392,64.514,64.602,164590.0
2019-11-11,64.602,65.216,64.251,64.602,135680.0
2019-11-12,64.602,64.953,64.075,64.777,136550.0
2019-11-13,64.953,64.953,63.724,64.075,194320.0
2019-11-14,63.724,64.602,63.724,64.514,105870.0
2019-11-15,64.959,65.76,64.692,65.137,118990.0
2019-11-18,64.959,65.404,64.87,64.959,110590.0
2019-11-19,64.959,64.959,64.425,64.514,179930.0
2019-11-20,64.247,64.336,63.98,64.158,118680.0
2019-11-21,63.713,64.069,62.734,62.734,195650.0
2019-11-22,63.179,63.802,62.645,63.09,135120.0
2019-11-25,63.179,64.247,63.09,64.158,112070.0
2019-11-26,63.98,64.425,63.535,63.535,121720.0
2019-11-27,63.535,63.98,63.179,63.179,108940.0
2019-11-28,63.001,63.624,62.2,62.378,114250.0
2019-11-29,62.378,62.645,62.111,62.556,67070.0
2019-12-02,63.09,63.09,60.954,60.954,88870.0
2019-12-03,60.598,61.221,59.175,59.353,199420.0
2019-12-04,59.353,59.709,57.929,59.442,130450.0
2019-12-05,59.442,60.242,58.73,58.908,105160.0
2019-12-06,58.908,58.908,57.84,58.552,108190.0
2019-12-09,58.73,58.73,58.196,58.463,120840.0
2019-12-10,58.73,61.31,58.73,60.242,267860.0
2019-12-11,60.598,60.954,60.064,60.509,91410.0
2019-12-12,60.242,60.865,60.153,60.509,169360.0
2019-12-13,60.509,60.776,59.62,60.509,137540.0
2019-12-16,61.043,64.692,60.509,64.692,434040.0
2019-12-17,65.404,66.204,64.247,64.247,378650.0
2019-12-18,64.247,66.382,63.713,64.959,292770.0
2019-12-19,65.937,66.204,63.624,63.624,193310.0
2019-12-20,63.624,65.493,63.624,64.514,957620.0
2019-12-23,64.514,65.226,64.069,64.069,325140.0
2019-12-24,64.069,64.514,61.755,61.933,185890.0
2019-12-25,61.933,62.467,61.132,61.132,165220.0
2019-12-26,61.043,61.132,60.064,60.509,182140.0
2019-12-27,60.42,62.2,60.42,61.221,126510.0
2019-12-30,61.399,61.844,60.954,61.755,137330.0
2019-12-31,61.488,62.734,61.043,61.043,85290.0
2020-01-02,61.043,61.844,61.043,61.399,87010.0
2020-01-03,61.755,61.755,60.954,61.043,59290.0
2020-01-06,60.776,60.954,60.153,60.153,129160.0
2020-01-07,60.42,60.509,59.975,60.064,67160.0
2020-01-08,59.531,59.531,58.463,58.73,163230.0
2020-01-09,59.798,59.798,57.929,57.929,157250.0
2020-01-10,58.73,59.886,57.84,59.62,136260.0
2020-01-13,59.531,59.62,59.175,59.353,63230.0
2020-01-14,59.175,59.62,57.84,58.73,171640.0
2020-01-15,59.086,59.086,58.107,58.641,92440.0
2020-01-16,58.552,58.997,58.552,58.73,157100.0
2020-01-17,58.819,58.819,58.463,58.641,131930.0
2020-01-20,58.641,58.908,57.929,58.196,107680.0
2020-01-21,58.552,58.641,58.018,58.641,119020.0
2020-01-22,58.107,59.62,58.018,59.62,156250.0
2020-01-30,58.641,58.73,55.615,56.149,335430.0
2020-01-31,56.149,57.484,52.323,52.323,176570.0
2020-02-03,48.941,51.789,48.674,49.475,270730.0
2020-02-04,49.03,50.721,49.03,49.564,312880.0
2020-02-05,49.742,50.81,49.653,50.543,298760.0
2020-02-06,51.611,51.967,50.81,51.967,176570.0
2020-02-07,53.035,53.213,52.145,53.213,158980.0
2020-02-10,53.124,53.124,50.899,51.166,208410.0
2020-02-11,51.166,51.611,50.988,51.433,210080.0
2020-02-12,52.768,52.768,51.077,51.166,192330.0
2020-02-13,51.878,51.878,50.988,51.166,145610.0
2020-02-14,51.166,51.344,50.721,50.721,215320.0
2020-02-17,50.721,51.166,50.187,50.187,178000.0
2020-02-18,50.988,50.988,49.831,49.92,313670.0
2020-02-19,49.92,50.721,49.386,50.187,159970.0
2020-02-20,50.187,51.611,50.187,51.166,281140.0
2020-02-21,51.166,53.213,51.166,52.056,369290.0
2020-02-24,48.496,51.166,48.496,49.831,211810.0
2020-02-25,49.386,50.632,49.386,50.632,98010.0
2020-02-26,49.564,50.365,49.386,49.386,258550.0
2020-02-27,49.475,50.187,48.585,50.187,240770.0
2020-02-28,48.941,49.386,48.496,48.852,225310.0
2020-03-02,48.852,49.386,48.674,48.674,150220.0
2020-03-03,49.386,49.653,48.852,49.564,134260.0
2020-03-04,49.564,49.564,48.941,49.564,98150.0
2020-03-05,50.009,50.009,49.03,49.119,180900.0
2020-03-06,48.941,49.386,48.585,49.03,140150.0
2020-03-09,45.827,46.272,45.649,45.649,223930.0
2020-03-10,42.979,46.272,42.49,43.335,379820.0
2020-03-11,43.335,45.026,40.31,40.577,333320.0
2020-03-12,38.085,40.043,37.774,37.774,333240.0
2020-03-13,35.149,37.373,35.149,35.994,771590.0
2020-03-16,36.038,36.483,34.259,34.259,256330.0
2020-03-17,33.814,35.594,32.479,34.704,259670.0
2020-03-18,35.327,35.772,34.704,34.704,359810.0
2020-03-19,34.526,34.526,32.746,33.013,410470.0
2020-03-20,33.013,33.636,30.877,30.877,1738250.0
2020-03-23,31.144,31.144,28.742,28.742,719140.0
2020-03-24,29.365,30.744,28.92,30.744,656590.0
2020-03-25,32.212,32.88,32.212,32.88,572360.0
2020-03-26,33.636,35.149,33.369,35.149,1358190.0
2020-03-27,35.594,36.305,33.814,33.814,891510.0
2020-03-30,31.767,33.636,31.456,32.034,539450.0
2020-03-31,32.034,33.547,31.767,32.924,805060.0
2020-04-01,32.924,35.193,32.835,35.193,640300.0
2020-04-03,36.038,37.64,36.038,37.64,1120910.0
2020-04-06,37.729,40.265,37.685,40.265,1131900.0
2020-04-07,40.488,42.623,39.776,42.534,851500.0
2020-04-08,40.933,44.047,39.865,42.534,993810.0
2020-04-09,42.534,44.136,41.823,42.0,803850.0
2020-04-10,41.823,42.801,40.532,40.933,750810.0
2020-04-13,41.823,42.356,40.844,41.155,688640.0
2020-04-14,41.155,41.467,40.221,41.111,558310.0
2020-04-15,41.823,43.691,41.734,43.246,699600.0
2020-04-16,43.157,43.246,42.0,42.935,448560.0
2020-04-17,43.602,43.602,42.267,43.113,758580.0
2020-04-20,42.801,43.113,42.0,42.579,893750.0
2020-04-21,41.823,42.356,40.577,40.577,608330.0
2020-04-22,39.242,42.712,39.242,41.823,398660.0
2020-04-23,42.623,43.024,41.823,42.089,607220.0
2020-04-24,42.267,42.267,41.289,41.823,307960.0
2020-04-27,42.712,42.712,41.333,41.333,287510.0
2020-04-28,41.2,41.734,40.132,41.022,433680.0
2020-04-29,40.577,41.378,40.577,41.111,312690.0
2020-05-04,40.933,41.333,39.242,39.242,449700.0
2020-05-05,39.153,40.043,39.153,40.043,361060.0
2020-05-06,40.221,41.378,39.598,41.378,587550.0
2020-05-07,41.378,42.267,40.933,41.778,874170.0
2020-05-08,41.823,43.958,41.823,42.623,1646520.0
2020-05-11,43.113,43.424,42.712,42.846,917750.0
2020-05-12,42.623,44.492,42.267,44.314,1471180.0
2020-05-13,44.225,46.717,43.202,44.937,1085990.0
2020-05-14,44.047,45.382,44.047,44.225,963990.0
2020-05-15,44.403,44.759,42.89,42.935,932240.0
2020-05-18,43.157,43.78,42.712,43.424,619780.0
2020-05-19,44.581,44.581,43.157,43.246,999630.0
2020-05-20,43.202,44.492,42.979,44.047,873620.0
2020-05-21,44.403,45.382,44.047,44.581,1347860.0
2020-05-22,44.225,44.848,43.691,43.736,891980.0
2020-05-25,43.78,44.27,43.602,44.047,618230.0
2020-05-26,43.958,46.628,43.825,46.272,2157490.0
2020-05-27,46.717,47.34,44.937,44.937,1804210.0
2020-05-28,44.937,45.471,44.314,44.848,771840.0
2020-05-29,44.67,44.848,44.225,44.448,865840.0
2020-06-01,44.581,45.56,44.581,45.115,710180.0
2020-06-02,45.382,45.471,44.403,44.403,1122590.0
2020-06-03,44.492,44.759,43.958,44.403,1059760.0
2020-06-04,44.492,45.115,44.27,44.359,690490.0
2020-06-05,44.359,44.359,43.691,44.27,669340.0
2020-06-08,44.67,45.827,44.581,45.026,1401870.0
2020-06-09,45.382,47.162,45.293,46.628,2255000.0
2020-06-10,46.806,47.162,45.738,46.984,1128810.0
2020-06-11,46.717,46.895,43.78,43.78,1531870.0
2020-06-12,43.424,43.602,41.378,42.979,1764620.0
2020-06-15,43.157,44.003,40.933,42.0,1240270.0
2020-06-16,42.712,43.78,42.356,43.78,641350.0
2020-06-17,43.78,43.78,42.712,42.712,487610.0
2020-06-18,42.534,43.024,42.089,42.712,274450.0
2020-06-19,42.712,44.047,42.712,44.047,1296450.0
2020-06-22,43.602,44.314,43.157,43.602,570410.0
2020-06-23,43.602,43.958,42.801,43.246,526810.0
2020-06-24,43.246,43.513,42.712,42.712,515830.0
2020-06-25,42.267,42.712,42.178,42.712,434930.0
2020-06-26,42.712,42.979,42.267,42.267,272160.0
2020-06-29,40.933,41.823,40.577,40.71,810560.0
2020-06-30,41.244,41.422,40.043,40.488,422070.0
2020-07-01,40.933,40.933,40.221,40.888,538190.0
2020-07-02,40.888,42.267,40.799,41.734,474710.0
2020-07-03,41.467,41.823,40.043,41.378,323340.0
2020-07-06,41.378,42.267,41.2,41.823,435550.0
2020-07-07,42.0,42.623,41.911,42.0,548920.0
2020-07-08,41.911,42.223,41.689,42.0,225550.0
2020-07-09,42.178,42.623,42.0,42.49,444710.0
2020-07-10,42.267,43.291,42.178,42.623,561640.0
2020-07-13,42.712,43.024,42.267,42.267,435230.0
2020-07-14,42.178,42.445,41.867,42.312,352890.0
2020-07-15,42.534,42.801,42.356,42.579,611470.0
2020-07-16,42.668,42.757,42.267,42.712,361820.0
2020-07-17,42.712,43.513,42.401,43.024,641980.0
2020-07-20,43.068,43.068,41.911,41.911,499110.0
2020-07-21,42.0,42.0,41.467,41.556,529300.0
2020-07-22,41.556,42.0,40.888,40.933,641900.0
2020-07-23,40.933,41.2,40.488,40.844,394690.0
2020-07-24,40.755,40.933,38.085,38.797,822340.0
2020-07-27,36.127,37.774,36.083,36.083,1074090.0
2020-07-28,36.038,37.64,36.038,37.284,731010.0
2020-07-29,36.038,37.195,35.238,35.683,595950.0
2020-07-30,36.305,36.483,35.949,36.127,413760.0
2020-07-31,35.149,36.572,34.882,35.949,875290.0
2020-08-03,35.949,38.441,35.949,38.441,766120.0
2020-08-04,39.509,40.933,39.242,40.31,741900.0
2020-08-05,40.31,41.111,39.598,40.933,848700.0
2020-08-06,40.888,40.888,40.176,40.354,446440.0
2020-08-07,40.488,40.488,39.731,39.954,478820.0
2020-08-10,40.043,40.666,40.043,40.399,364040.0
2020-08-11,40.488,40.621,40.221,40.265,216390.0
2020-08-12,40.399,40.71,40.043,40.443,333050.0
2020-08-13,41.778,42.356,40.488,41.778,920670.0
2020-08-14,41.778,41.823,40.71,40.799,584630.0
2020-08-17,40.755,40.755,40.221,40.488,230300.0
2020-08-18,40.488,40.666,39.598,39.687,762020.0
2020-08-19,39.687,40.399,39.687,40.31,348070.0
2020-08-20,40.488,40.755,39.82,40.31,378780.0
2020-08-21,40.31,40.888,40.31,40.799,438610.0
2020-08-24,41.378,41.911,40.977,41.734,948780.0
2020-08-25,42.267,42.89,42.134,42.178,1069560.0
2020-08-26,42.178,42.623,42.0,42.356,548640.0
2020-08-27,42.356,42.534,42.0,42.356,585730.0
2020-08-28,42.445,43.068,42.045,42.757,1183880.0
2020-08-31,42.935,44.759,42.935,44.403,2226020.0
2020-09-01,44.314,45.916,44.136,45.827,1763210.0
2020-09-03,45.827,46.361,45.56,46.005,1133940.0
2020-09-04,44.937,45.738,44.581,45.649,1202750.0
2020-09-07,45.827,46.183,43.647,43.647,1640520.0
2020-09-08,44.047,44.492,43.469,44.403,996740.0
2020-09-09,43.602,44.314,43.424,43.869,684210.0
2020-09-10,44.047,44.492,42.89,42.979,1823420.0
2020-09-11,42.089,42.712,42.089,42.401,1033830.0
2020-09-14,42.445,44.047,42.445,43.246,546410.0
2020-09-15,43.246,43.424,42.712,42.757,517470.0
2020-09-16,42.712,42.89,42.668,42.846,362290.0
2020-09-17,42.712,43.068,42.712,43.068,521720.0
2020-09-18,43.291,43.78,43.246,43.335,950600.0
2020-09-21,43.558,44.403,43.424,44.003,980320.0
2020-09-22,43.647,44.759,43.602,44.403,880580.0
2020-09-23,44.403,44.848,44.225,44.359,651310.0
2020-09-24,44.047,44.136,43.602,43.869,613090.0
2020-09-25,43.869,44.136,43.602,44.047,538610.0
2020-09-28,44.314,44.759,43.869,44.225,538880.0
2020-09-29,44.27,44.359,42.712,42.712,1113070.0
2020-09-30,42.712,43.424,42.534,43.335,471690.0
2020-10-01,43.335,43.647,43.335,43.469,254320.0
2020-10-02,43.691,43.691,42.0,43.157,657470.0
2020-10-05,43.068,43.202,42.712,42.712,926830.0
2020-10-06,43.157,43.558,42.89,43.291,731120.0
2020-10-07,43.291,44.67,42.89,44.359,1472800.0
2020-10-08,44.759,45.204,44.136,44.359,686840.0
2020-10-09,44.181,44.67,43.869,44.314,440560.0
2020-10-12,44.67,47.162,44.581,47.073,3903200.0
2020-10-13,47.607,48.674,47.162,47.785,2057180.0
2020-10-14,48.051,48.674,48.051,48.407,1146350.0
2020-10-15,48.051,48.763,47.34,48.051,1663940.0
2020-10-16,47.962,47.962,46.806,47.962,1483160.0
2020-10-19,49.03,49.831,49.03,49.386,1599020.0
2020-10-20,49.386,49.927,47.76,48.754,980240.0
2020-10-21,48.754,48.754,46.948,46.948,1321570.0
2020-10-22,46.406,49.115,46.045,49.024,1581840.0
2020-10-23,49.386,50.469,49.024,50.108,1487560.0
2020-10-26,50.379,51.011,48.663,48.663,1570570.0
2020-10-27,48.302,48.934,47.49,47.851,960170.0
2020-10-28,47.399,47.851,44.691,44.691,1554490.0
2020-10-29,44.239,45.864,43.968,45.323,1239150.0
2020-10-30,45.864,45.864,44.646,45.594,737940.0
2020-11-02,45.594,46.226,44.33,46.045,404520.0
2020-11-03,46.496,47.128,46.226,46.948,759870.0
2020-11-04,46.948,47.851,46.406,47.49,691310.0
2020-11-05,47.49,48.122,47.128,47.128,477620.0
2020-11-06,47.128,47.309,46.496,46.948,423060.0
2020-11-09,47.309,48.031,46.948,47.76,947000.0
2020-11-10,48.663,48.663,47.941,48.302,992420.0
2020-11-11,48.302,48.844,47.67,48.122,725960.0
2020-11-12,48.302,48.754,47.941,48.754,621470.0
2020-11-13,48.754,50.198,48.754,49.837,1229580.0
2020-11-16,50.108,50.108,48.663,48.754,1160320.0
2020-11-17,49.024,49.566,48.483,49.386,590000.0
2020-11-18,49.386,50.288,49.115,49.927,1049940.0
2020-11-19,49.747,51.914,49.656,51.372,1615620.0
2020-11-20,51.643,51.733,51.101,51.282,460010.0
2020-11-23,51.191,51.372,50.559,51.282,859800.0
2020-11-24,51.462,52.365,48.754,50.379,1569950.0
2020-11-25,50.469,51.011,49.656,49.837,844330.0
2020-11-26,49.747,49.927,49.115,49.295,892770.0
2020-11-27,49.566,50.379,49.476,50.379,747250.0
2020-11-30,50.469,51.011,49.656,49.656,974780.0
2020-12-01,48.483,50.108,48.483,49.837,992550.0
2020-12-02,49.837,50.379,49.566,50.379,686600.0
2020-12-03,50.559,51.282,50.559,50.92,639210.0
2020-12-04,51.101,51.282,49.927,50.018,545990.0
2020-12-07,50.108,50.83,49.927,50.559,565990.0
2020-12-08,51.101,52.546,50.92,52.004,1601980.0
2020-12-09,52.004,52.816,51.733,52.275,1283610.0
2020-12-10,52.275,52.365,51.011,51.191,1116050.0
2020-12-11,51.191,51.914,50.559,51.914,1161870.0
2020-12-14,52.365,53.629,51.733,52.907,1530650.0
2020-12-15,52.907,53.629,52.365,52.546,1522230.0
2020-12-16,52.726,52.907,52.184,52.907,937270.0
2020-12-17,52.726,52.907,51.462,51.462,1212490.0
2020-12-18,51.462,52.094,51.101,51.552,1271560.0
2020-12-21,52.004,52.184,51.372,51.552,1266240.0
2020-12-22,51.552,51.823,51.282,51.372,871000.0
2020-12-23,51.733,54.171,51.372,52.907,1934620.0
